,idMonitoringOrdersAlarm,createdOn_x,idWorkOrder,latitude,longitude,IdCondition,Status,EventName,Unnamed: 0,idCompany,idStatus,createdOn_y,updatedOn,idDriver,idVehicle,idTypeTrip,idTypeOperation,transporter,currentLocation,totalArrivalTime,totalDistance,arrivalDistance,arrivalTime,updateTravelOn,tripNumber,businessName,typeCompanie,idCity,idCompanyParent,city_name,city_lon,city_lat,codeCity_mod,status_name,type_trip_name,operation_type_description,transporter_name,month
1130202,59162479,2020-08-13 09:05:08,279251,9.607660000000001,-73.61270999999999,0,0,Excesos de velocidad,7738,27955,22.0,2020-08-11 08:17:37.023,2020-08-13 18:02:49.327,53532.0,109890.0,9.0,1339,37243.0,"49, 203027 La Jagua de Ibirico, Colombia",122911.0,1326262.0,1326262.0,2048.0,2020-08-13 18:01:47.0,202015868,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,INSUMOS,TRANSPORTE DE CARGA SOLIDA,8
1130203,59169318,2020-08-13 09:27:21,279251,9.607669999999999,-73.61270999999999,0,0,Excesos de velocidad,7738,27955,22.0,2020-08-11 08:17:37.023,2020-08-13 18:02:49.327,53532.0,109890.0,9.0,1339,37243.0,"49, 203027 La Jagua de Ibirico, Colombia",122911.0,1326262.0,1326262.0,2048.0,2020-08-13 18:01:47.0,202015868,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,INSUMOS,TRANSPORTE DE CARGA SOLIDA,8
1130204,59162278,2020-08-13 09:04:40,279225,5.74766,-72.9101,0,0,Excesos de velocidad,4394,27955,22.0,2020-08-12 08:30:37.913,2020-08-13 18:02:35.32,66033.0,77938.0,9.0,1261,37219.0,"55, 251010 Tocancipá, Colombia",89407.0,819104.0,819104.0,1490.0,2020-08-13 18:01:54.0,20205250,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130205,59160455,2020-08-13 08:58:52,279225,5.748130000000001,-72.90975,0,0,Excesos de velocidad,4394,27955,22.0,2020-08-12 08:30:37.913,2020-08-13 18:02:35.32,66033.0,77938.0,9.0,1261,37219.0,"55, 251010 Tocancipá, Colombia",89407.0,819104.0,819104.0,1490.0,2020-08-13 18:01:54.0,20205250,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130206,59164170,2020-08-13 09:11:27,279225,5.7474,-72.9053,0,0,Excesos de velocidad,4394,27955,22.0,2020-08-12 08:30:37.913,2020-08-13 18:02:35.32,66033.0,77938.0,9.0,1261,37219.0,"55, 251010 Tocancipá, Colombia",89407.0,819104.0,819104.0,1490.0,2020-08-13 18:01:54.0,20205250,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130207,59160971,2020-08-13 08:59:50,279060,6.33732,-75.55795,0,0,Excesos de velocidad,23104,43826,22.0,2020-08-11 05:34:31.873,2020-08-13 18:13:11.31,67653.0,109875.0,2.0,1481,50386.0,,,,,,,613504392,OPPERAR COLOMBIA S.A.S.,ET,1641,1.0,MOSQUERA,-74.22826847270001,4.71430462524,25473,Finalizado,Urbano,URBANO_SEC,IMBOCAR S.A.S,8
1130208,59164815,2020-08-13 09:12:50,278828,6.97515,-73.69914,0,0,Excesos de velocidad,3134,27955,22.0,2020-08-10 16:14:37.203,2020-08-13 18:02:02.227,53391.0,77884.0,9.0,1261,37225.0,"45, 203067 Curumaní, Colombia",145992.0,1606764.0,1606764.0,2432.0,2020-08-13 17:44:01.0,20205240,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130209,59170654,2020-08-13 09:31:33,278828,7.12387,-73.58595,0,0,Excesos de velocidad,3134,27955,22.0,2020-08-10 16:14:37.203,2020-08-13 18:02:02.227,53391.0,77884.0,9.0,1261,37225.0,"45, 203067 Curumaní, Colombia",145992.0,1606764.0,1606764.0,2432.0,2020-08-13 17:44:01.0,20205240,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130210,59158022,2020-08-13 08:50:10,278828,6.87558,-73.75565,0,0,Excesos de velocidad,3134,27955,22.0,2020-08-10 16:14:37.203,2020-08-13 18:02:02.227,53391.0,77884.0,9.0,1261,37225.0,"45, 203067 Curumaní, Colombia",145992.0,1606764.0,1606764.0,2432.0,2020-08-13 17:44:01.0,20205240,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130211,59168423,2020-08-13 09:24:26,278828,7.121110000000001,-73.59541,0,0,Excesos de velocidad,3134,27955,22.0,2020-08-10 16:14:37.203,2020-08-13 18:02:02.227,53391.0,77884.0,9.0,1261,37225.0,"45, 203067 Curumaní, Colombia",145992.0,1606764.0,1606764.0,2432.0,2020-08-13 17:44:01.0,20205240,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130212,59159760,2020-08-13 08:56:27,278828,6.903689999999999,-73.74122,0,0,Excesos de velocidad,3134,27955,22.0,2020-08-10 16:14:37.203,2020-08-13 18:02:02.227,53391.0,77884.0,9.0,1261,37225.0,"45, 203067 Curumaní, Colombia",145992.0,1606764.0,1606764.0,2432.0,2020-08-13 17:44:01.0,20205240,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130213,59172205,2020-08-13 09:37:54,278828,7.12706,-73.57503,0,0,Excesos de velocidad,3134,27955,22.0,2020-08-10 16:14:37.203,2020-08-13 18:02:02.227,53391.0,77884.0,9.0,1261,37225.0,"45, 203067 Curumaní, Colombia",145992.0,1606764.0,1606764.0,2432.0,2020-08-13 17:44:01.0,20205240,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130214,59161888,2020-08-13 09:02:33,278828,6.93889,-73.71323000000001,0,0,Excesos de velocidad,3134,27955,22.0,2020-08-10 16:14:37.203,2020-08-13 18:02:02.227,53391.0,77884.0,9.0,1261,37225.0,"45, 203067 Curumaní, Colombia",145992.0,1606764.0,1606764.0,2432.0,2020-08-13 17:44:01.0,20205240,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130215,59166439,2020-08-13 09:18:38,278828,7.109310000000001,-73.62057,0,0,Excesos de velocidad,3134,27955,22.0,2020-08-10 16:14:37.203,2020-08-13 18:02:02.227,53391.0,77884.0,9.0,1261,37225.0,"45, 203067 Curumaní, Colombia",145992.0,1606764.0,1606764.0,2432.0,2020-08-13 17:44:01.0,20205240,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130216,59162467,2020-08-13 09:05:07,278805,6.335780000000001,-75.53204000000001,0,0,Excesos de velocidad,4156,27955,22.0,2020-08-10 16:24:20.740,2020-08-13 18:01:26.803,52998.0,76591.0,9.0,1331,37219.0,"60, 055448 Caldas, Colombia",100282.0,966810.0,966810.0,1669.0,2020-08-13 16:49:44.0,8122723984,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,PRODUCTO TERMINADO,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130217,59158921,2020-08-13 08:53:20,278805,6.3510800000000005,-75.50895,0,0,Excesos de velocidad,4156,27955,22.0,2020-08-10 16:24:20.740,2020-08-13 18:01:26.803,52998.0,76591.0,9.0,1331,37219.0,"60, 055448 Caldas, Colombia",100282.0,966810.0,966810.0,1669.0,2020-08-13 16:49:44.0,8122723984,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,PRODUCTO TERMINADO,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130218,59160733,2020-08-13 08:59:18,278805,6.33726,-75.54411,0,0,Excesos de velocidad,4156,27955,22.0,2020-08-10 16:24:20.740,2020-08-13 18:01:26.803,52998.0,76591.0,9.0,1331,37219.0,"60, 055448 Caldas, Colombia",100282.0,966810.0,966810.0,1669.0,2020-08-13 16:49:44.0,8122723984,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,PRODUCTO TERMINADO,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130219,59157578,2020-08-13 08:47:16,278805,6.38119,-75.48103,0,0,Excesos de velocidad,4156,27955,22.0,2020-08-10 16:24:20.740,2020-08-13 18:01:26.803,52998.0,76591.0,9.0,1331,37219.0,"60, 055448 Caldas, Colombia",100282.0,966810.0,966810.0,1669.0,2020-08-13 16:49:44.0,8122723984,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,PRODUCTO TERMINADO,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130220,59170177,2020-08-13 09:30:14,278755,6.825660000000001,-72.99945,0,0,Excesos de velocidad,4392,27955,22.0,2020-08-10 13:47:39.343,2020-08-13 18:01:10.207,52929.0,77513.0,9.0,1261,37219.0,"62 Combita-97, 150208 Cómbita, Colombia",153384.0,1750849.0,944169.0,1393.0,2020-08-13 16:22:32.0,20205220,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130221,59163626,2020-08-13 09:09:30,278554,5.48234,-73.47114,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130222,59157112,2020-08-13 08:45:46,278554,5.48993,-73.40278,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130223,59158401,2020-08-13 08:51:34,278554,5.45529,-73.43121,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130224,59171218,2020-08-13 09:33:40,278554,5.483169999999999,-73.5007,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130225,59167680,2020-08-13 09:22:30,278554,5.49017,-73.48958,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130226,59161980,2020-08-13 09:03:10,278554,5.48301,-73.45933000000001,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130227,59172995,2020-08-13 09:40:26,278554,5.48318,-73.50065,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130228,59169695,2020-08-13 09:28:54,278554,5.48327,-73.5003,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130229,59165451,2020-08-13 09:15:19,278554,5.4928300000000005,-73.48178,0,0,Excesos de velocidad,3132,27955,22.0,2020-08-10 08:46:46.973,2020-08-13 17:59:23.277,67581.0,109797.0,9.0,1261,37225.0,"Carrera 14 7 S-30, 150001 Tunja, Colombia",162711.0,1837367.0,944169.0,1393.0,2020-08-13 16:07:53.0,20205207,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,CHATARRA TRASLADO,COLTANQUES S.A.S.,8
1130230,59159190,2020-08-13 08:54:28,277919,10.968010000000001,-74.76656,0,0,Excesos de velocidad,39348,46372,22.0,2020-08-08 14:08:09.490,2020-08-14 15:01:41.053,66362.0,107184.0,4.0,1489,47189.0,"45, 683577 Simacota, Colombia",139384.0,1649155.0,1955830.0,2740.0,2020-08-14 14:41:47.0,010000118830,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130231,59163632,2020-08-13 09:09:30,277919,10.96802,-74.76654,0,0,Excesos de velocidad,39348,46372,22.0,2020-08-08 14:08:09.490,2020-08-14 15:01:41.053,66362.0,107184.0,4.0,1489,47189.0,"45, 683577 Simacota, Colombia",139384.0,1649155.0,1955830.0,2740.0,2020-08-14 14:41:47.0,010000118830,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130232,59157609,2020-08-13 08:47:42,277919,10.968010000000001,-74.76649,0,0,Excesos de velocidad,39348,46372,22.0,2020-08-08 14:08:09.490,2020-08-14 15:01:41.053,66362.0,107184.0,4.0,1489,47189.0,"45, 683577 Simacota, Colombia",139384.0,1649155.0,1955830.0,2740.0,2020-08-14 14:41:47.0,010000118830,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130233,59161472,2020-08-13 09:01:47,277919,10.96802,-74.76648,0,0,Excesos de velocidad,39348,46372,22.0,2020-08-08 14:08:09.490,2020-08-14 15:01:41.053,66362.0,107184.0,4.0,1489,47189.0,"45, 683577 Simacota, Colombia",139384.0,1649155.0,1955830.0,2740.0,2020-08-14 14:41:47.0,010000118830,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130234,59168428,2020-08-13 09:24:26,277919,10.967989999999999,-74.76652,0,0,Excesos de velocidad,39348,46372,22.0,2020-08-08 14:08:09.490,2020-08-14 15:01:41.053,66362.0,107184.0,4.0,1489,47189.0,"45, 683577 Simacota, Colombia",139384.0,1649155.0,1955830.0,2740.0,2020-08-14 14:41:47.0,010000118830,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130235,59165648,2020-08-13 09:16:17,277919,10.96803,-74.76651,0,0,Excesos de velocidad,39348,46372,22.0,2020-08-08 14:08:09.490,2020-08-14 15:01:41.053,66362.0,107184.0,4.0,1489,47189.0,"45, 683577 Simacota, Colombia",139384.0,1649155.0,1955830.0,2740.0,2020-08-14 14:41:47.0,010000118830,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130236,59172413,2020-08-13 09:38:30,277362,4.76218,-74.15383,0,0,Excesos de velocidad,2628,27955,22.0,2020-08-07 13:29:12.443,2020-08-13 17:53:03.37,64813.0,105559.0,9.0,1331,37225.0,"Autopista Sur 60-50, 110841 Bogotá, D.C., Colombia",48213.0,434493.0,434493.0,802.0,2020-08-13 17:43:44.0,8122826267,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,PRODUCTO TERMINADO,COLTANQUES S.A.S.,8
1130237,59173858,2020-08-13 09:43:47,277362,4.79861,-74.11119000000001,0,0,Excesos de velocidad,2628,27955,22.0,2020-08-07 13:29:12.443,2020-08-13 17:53:03.37,64813.0,105559.0,9.0,1331,37225.0,"Autopista Sur 60-50, 110841 Bogotá, D.C., Colombia",48213.0,434493.0,434493.0,802.0,2020-08-13 17:43:44.0,8122826267,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,PRODUCTO TERMINADO,COLTANQUES S.A.S.,8
1130238,59169798,2020-08-13 09:29:17,276925,7.0939,-73.16789,0,0,Excesos de velocidad,42376,46372,22.0,2020-08-06 14:04:20.950,2020-08-14 12:24:29.097,64920.0,105651.0,4.0,1490,47189.0,"62-81, 686048 Cimitarra, Colombia",97512.0,1254785.0,1254767.0,1624.0,2020-08-14 11:53:08.0,010000118715,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130239,59173010,2020-08-13 09:40:27,276925,7.0939,-73.16788000000001,0,0,Excesos de velocidad,42376,46372,22.0,2020-08-06 14:04:20.950,2020-08-14 12:24:29.097,64920.0,105651.0,4.0,1490,47189.0,"62-81, 686048 Cimitarra, Colombia",97512.0,1254785.0,1254767.0,1624.0,2020-08-14 11:53:08.0,010000118715,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130240,59171354,2020-08-13 09:34:39,276925,7.093889999999999,-73.16788000000001,0,0,Excesos de velocidad,42376,46372,22.0,2020-08-06 14:04:20.950,2020-08-14 12:24:29.097,64920.0,105651.0,4.0,1490,47189.0,"62-81, 686048 Cimitarra, Colombia",97512.0,1254785.0,1254767.0,1624.0,2020-08-14 11:53:08.0,010000118715,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130241,59158854,2020-08-13 08:53:04,276925,7.07401,-73.16393000000001,0,0,Excesos de velocidad,42376,46372,22.0,2020-08-06 14:04:20.950,2020-08-14 12:24:29.097,64920.0,105651.0,4.0,1490,47189.0,"62-81, 686048 Cimitarra, Colombia",97512.0,1254785.0,1254767.0,1624.0,2020-08-14 11:53:08.0,010000118715,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130242,59162282,2020-08-13 09:04:40,276925,7.0831800000000005,-73.17028,0,0,Excesos de velocidad,42376,46372,22.0,2020-08-06 14:04:20.950,2020-08-14 12:24:29.097,64920.0,105651.0,4.0,1490,47189.0,"62-81, 686048 Cimitarra, Colombia",97512.0,1254785.0,1254767.0,1624.0,2020-08-14 11:53:08.0,010000118715,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130243,59160282,2020-08-13 08:58:22,276925,7.08303,-73.1704,0,0,Excesos de velocidad,42376,46372,22.0,2020-08-06 14:04:20.950,2020-08-14 12:24:29.097,64920.0,105651.0,4.0,1490,47189.0,"62-81, 686048 Cimitarra, Colombia",97512.0,1254785.0,1254767.0,1624.0,2020-08-14 11:53:08.0,010000118715,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130244,59165892,2020-08-13 09:17:27,276925,7.12297,-73.15876999999999,0,0,Excesos de velocidad,42376,46372,22.0,2020-08-06 14:04:20.950,2020-08-14 12:24:29.097,64920.0,105651.0,4.0,1490,47189.0,"62-81, 686048 Cimitarra, Colombia",97512.0,1254785.0,1254767.0,1624.0,2020-08-14 11:53:08.0,010000118715,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130245,59167686,2020-08-13 09:22:31,276925,7.102710000000001,-73.16537,0,0,Excesos de velocidad,42376,46372,22.0,2020-08-06 14:04:20.950,2020-08-14 12:24:29.097,64920.0,105651.0,4.0,1490,47189.0,"62-81, 686048 Cimitarra, Colombia",97512.0,1254785.0,1254767.0,1624.0,2020-08-14 11:53:08.0,010000118715,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
1130246,59163956,2020-08-13 09:10:39,275863,10.37048,-75.46436,0,0,Excesos de velocidad,4537,27955,22.0,2020-08-04 15:02:34.690,2020-08-13 17:47:17.69,64504.0,81427.0,9.0,1339,37219.0,"25, 132017 San Juan Nepomuceno, Colombia",92394.0,981757.0,973617.0,1503.0,2020-08-13 16:07:40.0,202015876,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,INSUMOS,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130247,59165651,2020-08-13 09:16:17,275863,10.37048,-75.46436,0,0,Excesos de velocidad,4537,27955,22.0,2020-08-04 15:02:34.690,2020-08-13 17:47:17.69,64504.0,81427.0,9.0,1339,37219.0,"25, 132017 San Juan Nepomuceno, Colombia",92394.0,981757.0,973617.0,1503.0,2020-08-13 16:07:40.0,202015876,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,INSUMOS,TRANSPORTADORA DE CARGA ANTIOQUIA S.A.S.,8
1130440,59172649,2020-08-13 09:39:28,275755,10.95936,-74.88687,0,0,Excesos de velocidad,7897,27955,22.0,2020-08-04 10:35:32.320,2020-08-13 17:47:10.033,53532.0,84578.0,9.0,1331,37287.0,"Calle Califa Diagonal 22-108, 130013 Cartagena, Colombia",14318.0,162156.0,281669.0,353.0,2020-08-13 17:09:14.0,8122664507,DIACO S.A.,GC,1274,1.0,"BOGOTÁ, D.C.",-74.1139187163,4.62457504964,11001,Finalizado,Otros,PRODUCTO TERMINADO,ENTREGACARGAS SAS,8
1130441,67459339,2020-09-29 13:31:40,309892,3.860554,-73.76899999999999,0,0,Excesos de velocidad,22494,43826,22.0,2020-09-29 14:51:20.467,2020-09-29 17:29:15.863,69927.0,112024.0,3.0,1485,50386.0,"Carrera 22 9-73, 500004 Villavicencio, Colombia",,,,,2020-09-29 17:09:23.0,613528440,OPPERAR COLOMBIA S.A.S.,ET,1641,1.0,MOSQUERA,-74.22826847270001,4.71430462524,25473,Finalizado,Regional,VIAJERA_SE,IMBOCAR S.A.S,9
1130442,67457172,2020-09-29 13:12:38,309892,3.688045,-73.70666999999999,0,0,Excesos de velocidad,22494,43826,22.0,2020-09-29 14:51:20.467,2020-09-29 17:29:15.863,69927.0,112024.0,3.0,1485,50386.0,"Carrera 22 9-73, 500004 Villavicencio, Colombia",,,,,2020-09-29 17:09:23.0,613528440,OPPERAR COLOMBIA S.A.S.,ET,1641,1.0,MOSQUERA,-74.22826847270001,4.71430462524,25473,Finalizado,Regional,VIAJERA_SE,IMBOCAR S.A.S,9
1130443,67458016,2020-09-29 13:19:06,309892,3.738057,-73.71507,0,0,Excesos de velocidad,22494,43826,22.0,2020-09-29 14:51:20.467,2020-09-29 17:29:15.863,69927.0,112024.0,3.0,1485,50386.0,"Carrera 22 9-73, 500004 Villavicencio, Colombia",,,,,2020-09-29 17:09:23.0,613528440,OPPERAR COLOMBIA S.A.S.,ET,1641,1.0,MOSQUERA,-74.22826847270001,4.71430462524,25473,Finalizado,Regional,VIAJERA_SE,IMBOCAR S.A.S,9
1130444,67458681,2020-09-29 13:26:11,309892,3.771006,-73.72978,0,0,Excesos de velocidad,22494,43826,22.0,2020-09-29 14:51:20.467,2020-09-29 17:29:15.863,69927.0,112024.0,3.0,1485,50386.0,"Carrera 22 9-73, 500004 Villavicencio, Colombia",,,,,2020-09-29 17:09:23.0,613528440,OPPERAR COLOMBIA S.A.S.,ET,1641,1.0,MOSQUERA,-74.22826847270001,4.71430462524,25473,Finalizado,Regional,VIAJERA_SE,IMBOCAR S.A.S,9
